id,slot_value,personality,ground_truth,FVN-,FVN without Control,FVN
576,"{""name"": ""nameVariable"", ""eatType"": ""pub"", ""food"": ""English"", ""priceRange"": ""high"", ""area"": ""city centre"", ""familyFriendly"": ""no"", ""near"": ""nearVariable""}",disagreeable,"come on , nameVariable is in areaVariable near nearVariable . nameVariable is a eatTypeVariable . it is an foodVariable place and expensive , also it is n't damn familyFriendlyVariable .","oh , i mean , everybody knows that nameVariable is a foodVariable place , also it is near nearVariable .",it 's a foodVariable place in areaVariable . nameVariable is familyFriendlyVariable . it is near nearVariable . it is a eatTypeVariable . it is a eatTypeVariable .,"nameVariable is a eatTypeVariable , also it is in areaVariable , also it is familyFriendlyVariable , also it 's a foodVariable place . it is near nearVariable . it is a eatTypeVariable ."
577,"{""name"": ""nameVariable"", ""eatType"": ""pub"", ""food"": ""English"", ""priceRange"": ""high"", ""area"": ""city centre"", ""familyFriendly"": ""no"", ""near"": ""nearVariable""}",conscientiousness,"did you say nameVariable ? well , i see it is a eatTypeVariable , it is sort of near nearVariable , it is in areaVariable and it is expensive and an foodVariable restaurant , also it is familyFriendlyVariable .","let 's see , nameVariable ... i see , well it is a foodVariable restaurant near nearVariable and priceRangeVariable priced","let 's see what we can find on nameVariable . well , i see it is a eatTypeVariable , it is familyFriendlyVariable , it 's a foodVariable restaurant and areaVariable and nearVariable and expensive .","let 's see what we can find on nameVariable . well , i see it is a eatTypeVariable , it is familyFriendlyVariable , it 's a foodVariable restaurant in areaVariable and priceRangeVariable priced near nearVariable ."
578,"{""name"": ""nameVariable"", ""eatType"": ""pub"", ""food"": ""English"", ""priceRange"": ""high"", ""area"": ""city centre"", ""familyFriendly"": ""no"", ""near"": ""nearVariable""}",unconscientiousness,"yeah , i see , i do n't know . nameVariable is familyFriendlyVariable , it 's a eatTypeVariable and nameVariable is an foodVariable place in areaVariable , also it is darn expensive near nearVariable .","oh god i do n't know . nameVariable is a foodVariable place kind of near nearVariable , also it is a eatTypeVariable ,","oh god i am not sure . nameVariable is a foodVariable place in areaVariable near nearVariable and priceRangeVariable priced , also it is a eatTypeVariable , also it is familyFriendlyVariable , i mean .","oh god i , i do n't know . nameVariable is a eatTypeVariable , it is familyFriendlyVariable , it 's a foodVariable place in areaVariable and it is priceRangeVariable priced near nearVariable !"
579,"{""name"": ""nameVariable"", ""eatType"": ""pub"", ""food"": ""English"", ""priceRange"": ""high"", ""area"": ""city centre"", ""familyFriendly"": ""no"", ""near"": ""nearVariable""}",extravert,"nameVariable is an foodVariable place buddy and it is a eatTypeVariable , also it is expensive , also it is familyFriendlyVariable . nameVariable is near nearVariable in areaVariable .","nameVariable is a foodVariable place , it is near nearVariable , it is familyFriendlyVariable , you know and it 's a eatTypeVariable !","nameVariable is a eatTypeVariable , it is in areaVariable , it is familyFriendlyVariable , it 's a foodVariable place near nearVariable and priceRangeVariable priced , you know pal !","nameVariable is a eatTypeVariable , it is familyFriendlyVariable , it 's a foodVariable place in areaVariable , it is priceRangeVariable priced near nearVariable , you know pal !"
580,"{""name"": ""nameVariable"", ""eatType"": ""restaurant"", ""food"": ""Indian"", ""area"": ""riverside"", ""familyFriendly"": ""no"", ""near"": ""nearVariable""}",agreeable,"let 's see what we can find on nameVariable . i see , ok it is an foodVariable eatTypeVariable in areaVariable near nearVariable , also it is familyFriendlyVariable . it is a eatTypeVariable , you know , you see ?","let 's see , nameVariable ... ok , it is a foodVariable restaurant near nearVariable and it is n't somewhat familyFriendlyVariable , you ?","let 's see what we can find on nameVariable . oh , it is a foodVariable restaurant in areaVariable near nearVariable , also it is a eatTypeVariable , also it is n't somewhat familyFriendlyVariable , you ?","let 's see what we can find on nameVariable . right , it is a eatTypeVariable , also it is a foodVariable restaurant in areaVariable near nearVariable , and it is n't somewhat familyFriendlyVariable , you see ?"
581,"{""name"": ""nameVariable"", ""eatType"": ""restaurant"", ""food"": ""Indian"", ""area"": ""riverside"", ""familyFriendly"": ""no"", ""near"": ""nearVariable""}",disagreeable,"expensive nameVariable is it is in areaVariable , also it is a eatTypeVariable . it 's foodVariable it near nearVariable . it is n't damn familyFriendlyVariable.. obviously , actually , you see ?","nameVariable is a foodVariable place , also it is near nearVariable . it is a eatTypeVariable .",it 's a foodVariable place in areaVariable . nameVariable is n't damn familyFriendlyVariable . it is a eatTypeVariable . it is near nearVariable .,moderately priced nameVariable is it is a foodVariable place in areaVariable . it 's a eatTypeVariable . it 's near nearVariable . it 's a eatTypeVariable.. oh god actually .
582,"{""name"": ""nameVariable"", ""eatType"": ""restaurant"", ""food"": ""Indian"", ""area"": ""riverside"", ""familyFriendly"": ""no"", ""near"": ""nearVariable""}",conscientiousness,"you want to know more about nameVariable ? i see , it is a eatTypeVariable , it is sort of near nearVariable in areaVariable , also it is an foodVariable place , and it is familyFriendlyVariable .","let 's see , nameVariable ... i see , well it is a foodVariable restaurant near nearVariable and priceRangeVariable priced","let 's see what we can find on nameVariable . well , i see it is a foodVariable restaurant in areaVariable near nearVariable , it is a eatTypeVariable and it is familyFriendlyVariable .","did you say nameVariable ? well , i see it is a eatTypeVariable , it is familyFriendlyVariable , it 's a foodVariable restaurant in areaVariable near nearVariable ."
583,"{""name"": ""nameVariable"", ""eatType"": ""restaurant"", ""food"": ""Indian"", ""area"": ""riverside"", ""familyFriendly"": ""no"", ""near"": ""nearVariable""}",unconscientiousness,"oh gosh oh god i do n't know . mmhm ... nameVariable is an foodVariable place , also nameVariable is a eatTypeVariable , it is near nearVariable , also it is in areaVariable , and it is familyFriendlyVariable .","oh god i do n't know . nameVariable is a foodVariable place kind of near nearVariable , also it is a eatTypeVariable ,","oh god i am not sure . nameVariable is a foodVariable place in areaVariable near nearVariable , it is a eatTypeVariable and it is n't damn familyFriendlyVariable !","i ... not sure . nameVariable is a foodVariable place in areaVariable near nearVariable , it is a eatTypeVariable and it is n't damn familyFriendlyVariable !"
584,"{""name"": ""nameVariable"", ""eatType"": ""restaurant"", ""food"": ""Indian"", ""area"": ""riverside"", ""familyFriendly"": ""no"", ""near"": ""nearVariable""}",extravert,"nameVariable is an foodVariable place , also it is familyFriendlyVariable , also it 's near nearVariable , it is in areaVariable , you know and it is a eatTypeVariable .","nameVariable is a foodVariable place , it is near nearVariable , it is familyFriendlyVariable , you know and it 's a eatTypeVariable !","nameVariable is a foodVariable place in areaVariable near nearVariable , it is a eatTypeVariable and it is familyFriendlyVariable , you know friend !","nameVariable is a eatTypeVariable , it is familyFriendlyVariable , it 's a foodVariable place in areaVariable and it is near nearVariable , you know pal !"
585,"{""name"": ""nameVariable"", ""eatType"": ""restaurant"", ""food"": ""English"", ""priceRange"": ""high"", ""customerRating"": ""average"", ""area"": ""city centre"", ""familyFriendly"": ""yes"", ""near"": ""nearVariable""}",agreeable,"did you say nameVariable ? i see , well it is a eatTypeVariable with an customerRatingVariable rating , also nameVariable is near nearVariable familyFriendlyVariable in areaVariable , an foodVariable place and quite expensive , okay ?","let 's see , nameVariable ... ok , it is a foodVariable restaurant near nearVariable with a rather customerRatingVariable rating , you know , alright ?","let 's see what we can find on nameVariable . yeah , it is a eatTypeVariable with a customerRatingVariable rating , also it is somewhat foodVariable restaurant , areaVariable , familyFriendlyVariable and rather priceRangeVariable priced near nearVariable , alright ?","let 's see what we can find on nameVariable . right , it is a eatTypeVariable with a customerRatingVariable rating , also it is somewhat foodVariable restaurant , areaVariable , rather priceRangeVariable priced and familyFriendlyVariable near nearVariable , you know , okay ?"
586,"{""name"": ""nameVariable"", ""eatType"": ""restaurant"", ""food"": ""English"", ""priceRange"": ""high"", ""customerRating"": ""average"", ""area"": ""city centre"", ""familyFriendly"": ""yes"", ""near"": ""nearVariable""}",disagreeable,"damn expensive nameVariable is it 's near nearVariable , also it is a eatTypeVariable.. it is in areaVariable . it 's an foodVariable eatTypeVariable . nameVariable is familyFriendlyVariable . it has like , an customerRatingVariable rating .","nameVariable is a foodVariable place , also it is near nearVariable . it has a damn customerRatingVariable rating .",nameVariable is a foodVariable place with a customerRatingVariable rating . it 's a eatTypeVariable . it is familyFriendlyVariable . it is in areaVariable . it is near nearVariable . it has a price range of priceRangeVariable .,"oh god i mean , everybody knows that nameVariable is a eatTypeVariable with a customerRatingVariable rating . it is a foodVariable place . it is in areaVariable . it is familyFriendlyVariable near nearVariable . it is a price range of priceRangeVariable ."
587,"{""name"": ""nameVariable"", ""eatType"": ""restaurant"", ""food"": ""English"", ""priceRange"": ""high"", ""customerRating"": ""average"", ""area"": ""city centre"", ""familyFriendly"": ""yes"", ""near"": ""nearVariable""}",conscientiousness,"let 's see , nameVariable ... well , i see , i suppose it is a eatTypeVariable with an customerRatingVariable rating , also it is expensive in areaVariable , and it is an foodVariable eatTypeVariable and familyFriendlyVariable near nearVariable .","let 's see what we can find on nameVariable . i see , well it is a foodVariable restaurant near nearVariable with a customerRatingVariable rating .","let 's see what we can find on nameVariable . well , i see it is a eatTypeVariable with a customerRatingVariable rating , also it is an foodVariable restaurant , areaVariable , familyFriendlyVariable and nearVariable and priceRangeVariable .","did you say nameVariable ? well , i see it is a eatTypeVariable with a customerRatingVariable rating , it is familyFriendlyVariable in areaVariable , a foodVariable restaurant and priceRangeVariable near nearVariable ."
