id,slot_value,personality,ground_truth,FVN-,FVN without Control,FVN
773,"{""name"": ""nameVariable"", ""eatType"": ""pub"", ""food"": ""Chinese"", ""priceRange"": ""moderate"", ""area"": ""city centre"", ""familyFriendly"": ""no"", ""near"": ""nearVariable""}",unconscientiousness,"oh god yeah , i am not sure ! nameVariable is a foodVariable place near nearVariable and priceRangeVariable priced in areaVariable , also it 's a eatTypeVariable , also it is familyFriendlyVariable .","oh god i do n't know . nameVariable is a foodVariable place kind of near nearVariable , also it is a eatTypeVariable ,","oh god i am not sure . nameVariable is a foodVariable place in areaVariable near nearVariable and priceRangeVariable priced , also it is a eatTypeVariable , also it is familyFriendlyVariable , i mean .","oh god i , i do n't know . nameVariable is a eatTypeVariable , also it is a foodVariable place and expensive near nearVariable , also it is familyFriendlyVariable , also it 's in areaVariable ."
774,"{""name"": ""nameVariable"", ""eatType"": ""pub"", ""food"": ""Chinese"", ""priceRange"": ""moderate"", ""area"": ""city centre"", ""familyFriendly"": ""no"", ""near"": ""nearVariable""}",extravert,"nameVariable is a foodVariable place , it is priceRangeVariable priced , it 's in areaVariable , you know , nameVariable is familyFriendlyVariable , it 's near nearVariable and it is a eatTypeVariable buddy !","nameVariable is a foodVariable place , it is near nearVariable , it is familyFriendlyVariable , you know and it 's a eatTypeVariable !","nameVariable is a eatTypeVariable , it is in areaVariable , it is familyFriendlyVariable , it 's a foodVariable place near nearVariable and priceRangeVariable priced , you know pal !","nameVariable is a eatTypeVariable , it is near nearVariable , it is a foodVariable place and priceRangeVariable priced , it is familyFriendlyVariable and it 's in areaVariable , you know !"
775,"{""name"": ""nameVariable"", ""eatType"": ""restaurant"", ""food"": ""Italian"", ""priceRange"": ""moderate"", ""area"": ""city centre"", ""familyFriendly"": ""yes"", ""near"": ""nearVariable""}",agreeable,"let 's see , nameVariable ... yeah , ok , it is priceRangeVariable priced in areaVariable , rather familyFriendlyVariable and an foodVariable place near nearVariable , also it is a eatTypeVariable , alright ?","let 's see , nameVariable ... ok , it is a foodVariable restaurant near nearVariable and it is n't somewhat familyFriendlyVariable , you ?","let 's see what we can find on nameVariable . yeah , it is a eatTypeVariable , also it is somewhat foodVariable restaurant , areaVariable , familyFriendlyVariable and rather priceRangeVariable priced nearVariable , you know , alright ?","let 's see , nameVariable ... oh , it is a eatTypeVariable , also it is somewhat familyFriendlyVariable , and it is a foodVariable restaurant , also it is somewhat near nearVariable familyFriendlyVariable in areaVariable , alright ?"
776,"{""name"": ""nameVariable"", ""eatType"": ""restaurant"", ""food"": ""Italian"", ""priceRange"": ""moderate"", ""area"": ""city centre"", ""familyFriendly"": ""yes"", ""near"": ""nearVariable""}",disagreeable,"obviously , oh god priceRangeVariable priced nameVariable is it 's an foodVariable eatTypeVariable near nearVariable , also it is a eatTypeVariable.. it 's in areaVariable . nameVariable is familyFriendlyVariable .",nameVariable is a foodVariable place near nearVariable .,"nameVariable is a foodVariable place in areaVariable and familyFriendlyVariable and it is a eatTypeVariable , also it is priceRangeVariable priced . it 's near nearVariable .","nameVariable is a eatTypeVariable , also it is priceRangeVariable priced . it 's a foodVariable place . it is familyFriendlyVariable . it is in areaVariable . it is near nearVariable ."
777,"{""name"": ""nameVariable"", ""eatType"": ""restaurant"", ""food"": ""Italian"", ""priceRange"": ""moderate"", ""area"": ""city centre"", ""familyFriendly"": ""yes"", ""near"": ""nearVariable""}",conscientiousness,"did you say nameVariable ? well , i see it is a eatTypeVariable , also it is near nearVariable priceRangeVariable priced in areaVariable , an foodVariable eatTypeVariable and familyFriendlyVariable .","let 's see , nameVariable ... i see , well it is a foodVariable restaurant near nearVariable and priceRangeVariable priced","let 's see what we can find on nameVariable . well , i see it is a foodVariable restaurant in areaVariable near nearVariable and familyFriendlyVariable and priceRangeVariable priced and it is a eatTypeVariable .","let 's see , nameVariable ... i see , well it is a eatTypeVariable , it is a foodVariable restaurant , familyFriendlyVariable and priceRangeVariable priced near nearVariable and it is sort of near nearVariable ."
778,"{""name"": ""nameVariable"", ""eatType"": ""restaurant"", ""food"": ""Italian"", ""priceRange"": ""moderate"", ""area"": ""city centre"", ""familyFriendly"": ""yes"", ""near"": ""nearVariable""}",unconscientiousness,"oh gosh i do n't know mate . nameVariable is familyFriendlyVariable in areaVariable , an foodVariable place near nearVariable and damn priceRangeVariable priced . it is a eatTypeVariable , it .","oh god i do n't know . nameVariable is a foodVariable place kind of near nearVariable , also it is a eatTypeVariable ,","oh god i am not sure . nameVariable is a eatTypeVariable , also it is in areaVariable , also it is darn foodVariable place , nearVariable , familyFriendlyVariable and damn priceRangeVariable .","i ... i do n't know . nameVariable is a eatTypeVariable , also it is a foodVariable place , also it is darn familyFriendlyVariable , also it 's darn near nearVariable , and it is kind of in areaVariable ."
779,"{""name"": ""nameVariable"", ""eatType"": ""restaurant"", ""food"": ""Italian"", ""priceRange"": ""moderate"", ""area"": ""city centre"", ""familyFriendly"": ""yes"", ""near"": ""nearVariable""}",extravert,"nameVariable is a eatTypeVariable , also it is priceRangeVariable priced , familyFriendlyVariable and an foodVariable place , and it is in areaVariable near nearVariable buddy , you know .","nameVariable is a foodVariable place , it is near nearVariable , it is familyFriendlyVariable , you know and it 's a eatTypeVariable !","nameVariable is a eatTypeVariable , it is in areaVariable , it is familyFriendlyVariable and a foodVariable place near nearVariable and it is priceRangeVariable priced , you know !","nameVariable is a eatTypeVariable , it is familyFriendlyVariable , it 's a foodVariable place , it is near nearVariable , you know and it is priceRangeVariable priced in areaVariable !"
780,"{""name"": ""nameVariable"", ""eatType"": ""restaurant"", ""food"": ""English"", ""priceRange"": ""high"", ""area"": ""riverside"", ""familyFriendly"": ""no"", ""near"": ""nearVariable""}",agreeable,"let 's see what we can find on nameVariable . right , well it is a eatTypeVariable , it is near nearVariable expensive in areaVariable and an foodVariable place and nameVariable is n't somewhat familyFriendlyVariable , okay ?","let 's see , nameVariable ... ok , it is a foodVariable restaurant near nearVariable and it is n't somewhat familyFriendlyVariable , you ?","let 's see , nameVariable ... oh , it is a eatTypeVariable , also it is somewhat foodVariable restaurant in areaVariable near nearVariable , and it is n't somewhat familyFriendlyVariable , also it 's priceRangeVariable priced , you ?","let 's see , nameVariable ... oh , it is a eatTypeVariable , also it is n't somewhat familyFriendlyVariable , also it 's a foodVariable restaurant and expensive near nearVariable , and it is sort of in areaVariable , alright ?"
781,"{""name"": ""nameVariable"", ""eatType"": ""restaurant"", ""food"": ""English"", ""priceRange"": ""high"", ""area"": ""riverside"", ""familyFriendly"": ""no"", ""near"": ""nearVariable""}",disagreeable,"it 's an foodVariable place , also nameVariable is expensive . it is familyFriendlyVariable . it is in areaVariable near nearVariable and it is a eatTypeVariable .","oh , i mean , everybody knows that nameVariable is a foodVariable place , also it is near nearVariable .",it 's a foodVariable place in areaVariable . nameVariable is familyFriendlyVariable . it is near nearVariable . it is a eatTypeVariable . it is a eatTypeVariable .,nameVariable is a foodVariable place and priceRangeVariable priced . it is a eatTypeVariable . it is near nearVariable . it is familyFriendlyVariable . it is in areaVariable .
782,"{""name"": ""nameVariable"", ""eatType"": ""restaurant"", ""food"": ""English"", ""priceRange"": ""high"", ""area"": ""riverside"", ""familyFriendly"": ""no"", ""near"": ""nearVariable""}",conscientiousness,"let 's see , nameVariable ... well , i see it is a eatTypeVariable , nameVariable is expensive and an foodVariable eatTypeVariable in areaVariable near nearVariable and nameVariable is familyFriendlyVariable .","let 's see , nameVariable ... i see , well it is a foodVariable restaurant near nearVariable and priceRangeVariable priced","let 's see what we can find on nameVariable . well , i see it is a eatTypeVariable , it is familyFriendlyVariable , it 's a foodVariable restaurant and areaVariable and nearVariable and expensive .","let 's see , nameVariable ... i see , well it is a eatTypeVariable , it is a foodVariable restaurant and near nearVariable expensive in areaVariable and it is familyFriendlyVariable ."
783,"{""name"": ""nameVariable"", ""eatType"": ""restaurant"", ""food"": ""English"", ""priceRange"": ""high"", ""area"": ""riverside"", ""familyFriendly"": ""no"", ""near"": ""nearVariable""}",unconscientiousness,"yeah , i mean , i do n't know . nameVariable is a eatTypeVariable , nameVariable is darn near nearVariable expensive in areaVariable and an foodVariable place and it is familyFriendlyVariable .","oh god i do n't know . nameVariable is a foodVariable place kind of near nearVariable , also it is a eatTypeVariable ,","oh god i am not sure . nameVariable is a foodVariable place in areaVariable near nearVariable and priceRangeVariable priced , also it is a eatTypeVariable , also it is familyFriendlyVariable , i mean .","oh god i , i do n't know . nameVariable is a eatTypeVariable , also it is a foodVariable place and expensive near nearVariable , also it is familyFriendlyVariable , also it 's in areaVariable ."
784,"{""name"": ""nameVariable"", ""eatType"": ""restaurant"", ""food"": ""English"", ""priceRange"": ""high"", ""area"": ""riverside"", ""familyFriendly"": ""no"", ""near"": ""nearVariable""}",extravert,"nameVariable is a eatTypeVariable , it is familyFriendlyVariable , it 's in areaVariable near nearVariable and it is expensive and an foodVariable place pal , you know !","nameVariable is a foodVariable place , it is near nearVariable , it is familyFriendlyVariable , you know and it 's a eatTypeVariable !","nameVariable is a eatTypeVariable , it is in areaVariable , it is familyFriendlyVariable , it 's a foodVariable place near nearVariable and priceRangeVariable priced , you know pal !","nameVariable is a eatTypeVariable , it is near nearVariable , it is a foodVariable place and priceRangeVariable priced , it is familyFriendlyVariable and it 's in areaVariable , you know !"
785,"{""name"": ""nameVariable"", ""eatType"": ""restaurant"", ""food"": ""fast food"", ""priceRange"": ""moderate"", ""area"": ""city centre"", ""familyFriendly"": ""yes"", ""near"": ""nearVariable""}",agreeable,"let 's see what we can find on nameVariable . oh it is quite familyFriendlyVariable , rather priceRangeVariable priced and a foodVariable place near nearVariable in areaVariable , also it is a eatTypeVariable , you see ?","let 's see , nameVariable ... ok , it is a foodVariable restaurant near nearVariable and it is n't somewhat familyFriendlyVariable , you ?","let 's see what we can find on nameVariable . yeah , it is a eatTypeVariable , also it is somewhat foodVariable restaurant , areaVariable , familyFriendlyVariable and rather priceRangeVariable priced nearVariable , you know , alright ?","let 's see , nameVariable ... oh , it is a eatTypeVariable , also it is somewhat familyFriendlyVariable , and it is a foodVariable restaurant , also it is somewhat near nearVariable familyFriendlyVariable in areaVariable , alright ?"
